Month,Day,Day Of Week,Airline,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay
1,4,7,HA,0.0,0.0,32,84,15,57,6.0
1,6,2,EV,0.0,0.0,102,448,16,11,-18.0
1,2,5,AA,0.0,0.51004702864472,175,1188,12,25,48.0
1,2,5,WN,0.0,0.0,70,365,21,5,162.0
1,3,6,OO,0.0,0.5013150973172015,154,916,15,31,31.0
1,4,7,EV,0.0,0.5455043859649122,168,1008,11,25,187.0
1,3,6,HA,0.0,0.0,325,2614,14,55,7.0
1,5,1,EV,0.0,0.0,113,657,12,50,-18.0
1,5,1,OO,0.6363636363636364,0.0,75,298,12,52,-16.0
1,6,2,EV,0.0,0.0,90,429,13,4,-9.0
1,5,1,MQ,0.0,0.51004702864472,130,597,10,45,59.0
1,6,2,WN,0.6024960169941582,0.0,140,883,15,50,-3.0
1,5,1,OO,0.0,0.0,73,230,9,25,-9.0
1,1,4,MQ,0.5535870516185477,0.0,143,999,20,15,67.0
1,6,2,AS,0.0,0.5669613974552512,240,1739,10,25,-34.0
1,7,3,DL,0.5356359649122807,0.0,137,528,8,22,-13.0
1,2,5,OO,0.6091626479614204,0.5357142857142857,174,911,20,10,3.0
1,4,7,DL,0.0,0.0,78,363,20,39,-6.0
1,3,6,AS,0.0,0.0,223,1448,10,20,-5.0
1,6,2,US,0.0,0.5909090909090909,64,214,22,0,52.0
1,3,6,AA,0.5182724252491694,0.0,85,213,15,45,42.0
1,6,2,MQ,0.578125,0.51004702864472,131,685,17,4,0.0
1,4,7,DL,0.0,0.5669613974552512,129,606,19,10,114.0
1,4,7,EV,0.0,0.0,69,262,14,3,24.0
1,6,2,WN,0.0,0.0,105,577,12,50,21.0
1,4,7,EV,0.0,0.5669613974552512,67,223,15,50,174.0
1,4,7,US,0.0,0.0,90,331,10,50,43.0
1,2,5,WN,0.0,0.5013150973172015,135,680,15,35,28.0
1,4,7,EV,0.0,0.0,50,127,12,50,-2.0
1,6,2,EV,0.0,0.0,121,562,11,38,-5.0
1,3,6,EV,0.0,0.0,153,746,19,30,52.0
1,1,4,WN,0.6024960169941582,0.0,135,895,15,15,17.0
1,1,4,WN,0.0,0.0,60,197,16,10,8.0
1,5,1,EV,0.0,0.0,61,201,10,51,11.0
1,1,4,UA,0.0,0.0,399,2565,21,20,109.0
1,6,2,WN,0.6024960169941582,0.0,140,895,8,45,37.0
1,3,6,WN,0.0,0.0,105,677,14,45,34.0
1,2,5,EV,0.0,0.0,60,201,17,35,30.0
1,6,2,MQ,0.5535870516185477,0.0,91,500,8,20,-13.0
1,6,2,DL,0.0,0.0,73,271,13,41,-10.0
1,5,1,AA,0.6091626479614204,0.5909090909090909,125,733,16,35,8.0
1,6,2,UA,0.0,0.5455043859649122,329,2565,7,5,-13.0
1,2,5,EV,0.0,0.0,86,277,19,10,-9.0
1,3,6,UA,0.0,0.5455043859649122,91,404,6,0,-17.0
1,6,2,AA,0.0,0.0,330,2158,7,25,-5.0
1,5,1,DL,0.5356359649122807,0.0,109,501,19,56,32.0
1,3,6,AA,0.0,0.0,157,919,21,0,-3.0
1,1,4,WN,0.0,0.0,255,1565,14,20,5.0
1,4,7,OO,0.6024960169941582,0.0,147,844,22,0,72.0
1,2,5,AA,0.0,0.0,161,1045,16,50,-10.0
1,6,2,DL,0.0,0.5455043859649122,134,746,10,0,-8.0
1,2,5,EV,0.6091626479614204,0.53125,127,763,10,35,-23.0
1,1,4,OO,0.0,0.0,90,372,19,8,-1.0
1,4,7,AA,0.0,0.51004702864472,85,328,11,55,124.0
1,6,2,UA,0.6091626479614204,0.5909090909090909,127,733,6,0,1.0
1,2,5,EV,0.6091626479614204,0.0,86,315,17,30,-18.0
1,4,7,OO,0.6024960169941582,0.509090909090909,70,300,10,8,15.0
1,2,5,OO,0.0,0.5013150973172015,210,1199,8,55,29.0
1,1,4,OO,0.0,0.0,51,86,8,35,-1.0
1,3,6,F9,0.6024960169941582,0.0,138,853,12,35,25.0
1,1,4,US,0.0,0.0,62,130,11,20,-2.0
1,1,4,OO,0.0,0.0,48,132,16,55,-8.0
1,3,6,WN,0.5671476137624861,0.0,160,725,13,25,47.0
1,6,2,EV,0.0,0.0,89,429,9,0,-4.0
1,1,4,US,0.0,0.0,233,1737,17,0,-26.0
1,5,1,UA,0.0,0.5455043859649122,169,1023,8,15,-20.0
1,4,7,EV,0.6091626479614204,0.0,99,403,17,12,160.0
1,3,6,OO,0.0,0.5013150973172015,102,483,13,6,51.0
1,6,2,UA,0.6024960169941582,0.5460992907801419,132,794,12,50,32.0
1,1,4,VX,0.6091626479614204,0.0,270,1744,9,25,-1.0
1,3,6,WN,0.0,0.0,165,1180,16,10,37.0
1,4,7,F9,0.0,0.0,240,1824,21,55,110.0
1,4,7,MQ,0.0,0.51004702864472,110,674,12,20,18.0
1,2,5,DL,0.5356359649122807,0.5909090909090909,105,502,10,0,-17.0
1,1,4,AS,0.0,0.0,119,697,12,0,-9.0
1,4,7,WN,0.0,0.0,215,1521,13,50,76.0
1,5,1,OO,0.0,0.0,129,677,14,41,27.0
1,4,7,MQ,0.0,0.0,145,765,12,25,235.0
1,5,1,B6,0.0,0.0,110,636,17,10,-10.0
1,1,4,DL,0.0,0.0,332,2158,20,10,-23.0
1,5,1,AS,0.0,0.0,354,2677,8,25,-38.0
1,3,6,OO,0.0,0.5357142857142857,96,411,13,53,-1.0
1,5,1,B6,0.0,0.0,180,1065,6,0,12.0
1,3,6,B6,0.0,0.0,193,1226,7,12,-15.0
1,1,4,WN,0.0,0.0,185,1072,18,15,-10.0
1,1,4,WN,0.0,0.0,250,1986,17,40,9.0
1,3,6,AA,0.5535870516185477,0.0,80,432,11,50,-1.0
1,1,4,F9,0.5444444444444444,0.5013150973172015,177,977,6,5,-19.0
1,3,6,MQ,0.5535870516185477,0.0,98,622,20,45,92.0
1,2,5,AA,0.5535870516185477,0.0,55,190,16,10,19.0
1,2,5,MQ,0.0,0.5669613974552512,110,585,11,30,-17.0
1,6,2,UA,0.6024960169941582,0.0,93,391,11,34,10.0
1,1,4,UA,0.6091626479614204,0.0,270,1723,8,10,-27.0
1,4,7,EV,0.0,0.0,87,448,11,50,128.0
1,2,5,MQ,0.6091626479614204,0.0,58,177,16,55,23.0
1,1,4,WN,0.0,0.0,135,825,10,35,43.0
1,1,4,B6,0.5182724252491694,0.0,376,2475,21,40,9.0
1,5,1,UA,0.0,0.5013150973172015,245,1546,16,10,-6.0
1,4,7,US,0.0,0.0,148,920,14,25,52.0
1,3,6,AA,0.0,0.0,75,236,17,55,97.0
1,5,1,EV,0.0,0.0,63,163,17,37,-13.0
1,5,1,NK,0.6024960169941582,0.51004702864472,108,641,20,55,34.0
1,6,2,UA,0.0,0.0,190,1379,12,53,1.0
1,6,2,UA,0.0,0.0,284,1825,9,0,-17.0
1,1,4,B6,0.5272727272727272,0.0,37,68,9,0,0.0
1,1,4,DL,0.0,0.5909090909090909,167,1035,11,55,-4.0
1,4,7,AA,0.5414123801220575,0.51004702864472,240,1303,18,25,98.0
1,5,1,WN,0.0,0.0,80,347,9,45,-2.0
1,7,3,WN,0.0,0.0,70,365,6,40,1.0
1,5,1,MQ,0.5714285714285714,0.5669613974552512,115,522,7,40,86.0
1,4,7,DL,0.0,0.0,74,271,18,45,-8.0
1,4,7,OO,0.0,0.0,80,250,16,30,4.0
1,6,2,AA,0.5535870516185477,0.5135135135135135,140,769,11,15,-9.0
1,2,5,AA,0.0,0.51004702864472,200,1172,13,0,13.0
1,6,2,B6,0.5909090909090909,0.0,88,266,6,2,-30.0
1,5,1,AA,0.0,0.0,70,236,16,45,14.0
1,3,6,WN,0.0,0.0,135,834,19,35,51.0
1,5,1,WN,0.0,0.5460992907801419,140,874,14,0,47.0
1,4,7,WN,0.0,0.0,125,549,20,40,60.0
1,5,1,EV,0.0,0.5013150973172015,231,1290,12,2,-8.0
1,6,2,WN,0.5681016231474947,0.0,70,251,19,55,7.0
1,4,7,WN,0.0,0.0,100,484,18,50,30.0
1,2,5,WN,0.0,0.0,220,1390,19,25,18.0
1,1,4,WN,0.0,0.0,170,1246,19,5,51.0
1,2,5,B6,0.0,0.0,236,1674,23,59,8.0
1,2,5,WN,0.0,0.0,245,1547,15,5,10.0
1,7,3,MQ,0.5196850393700787,0.5669613974552512,165,738,10,25,-17.0
1,3,6,WN,0.0,0.0,225,1371,13,55,-23.0
1,7,3,AS,0.0,0.0,86,548,9,2,-5.0
1,3,6,AA,0.0,0.51004702864472,210,1192,15,0,-8.0
1,5,1,MQ,0.0,0.5669613974552512,110,413,15,5,156.0
1,5,1,DL,0.5356359649122807,0.0,105,549,17,45,0.0
1,3,6,MQ,0.0,0.51004702864472,115,539,18,20,73.0
1,4,7,UA,0.5414123801220575,0.5669613974552512,141,678,7,25,7.0
1,7,3,UA,0.0,0.0,179,1023,6,11,-12.0
1,6,2,MQ,0.0,0.51004702864472,86,351,18,9,2.0
1,4,7,EV,0.6024960169941582,0.0,151,1024,17,36,109.0
1,5,1,WN,0.5681016231474947,0.0,105,601,19,15,-9.0
1,7,3,EV,0.0,0.0,209,1092,9,48,-3.0
1,6,2,DL,0.5356359649122807,0.0,103,549,21,40,0.0
1,2,5,UA,0.6024960169941582,0.0,124,649,11,48,16.0
1,5,1,OO,0.0,0.0,149,965,14,50,-9.0
1,6,2,US,0.0,0.0,279,2153,16,30,-4.0
1,3,6,US,0.5414123801220575,0.0,382,2521,7,40,-27.0
1,7,3,AA,0.0,0.0,338,2174,7,0,-2.0
1,3,6,OO,0.0,0.0,112,522,5,25,2.0
1,2,5,AA,0.5671476137624861,0.5669613974552512,165,733,12,15,-19.0
1,3,6,DL,0.0,0.0,142,760,17,24,166.0
1,6,2,DL,0.0,0.0,125,749,9,13,-8.0
1,6,2,MQ,0.5454545454545454,0.51004702864472,58,229,12,5,-4.0
1,4,7,B6,0.0,0.0,153,1028,21,26,59.0
1,6,2,DL,0.0,0.0,151,946,13,59,30.0
1,5,1,OO,0.0,0.0,79,329,16,19,-2.0
1,3,6,DL,0.0,0.0,106,588,6,15,105.0
1,5,1,F9,0.0,0.0,110,554,14,20,-12.0
1,4,7,OO,0.0,0.0,59,156,20,0,14.0
1,7,3,DL,0.0,0.0,239,1547,8,15,-32.0
1,1,4,WN,0.5681016231474947,0.5460992907801419,180,1036,20,20,5.0
1,7,3,WN,0.0,0.0,145,882,9,15,-21.0
1,6,2,DL,0.0,0.0,133,689,17,6,23.0
1,6,2,AA,0.5535870516185477,0.5460992907801419,68,247,14,32,-6.0
1,1,4,UA,0.6091626479614204,0.0,277,1744,12,23,-5.0
1,3,6,EV,0.0,0.0,70,302,18,11,40.0
1,7,3,UA,0.6024960169941582,0.0,151,862,10,14,65.0
1,2,5,OO,0.0,0.5013150973172015,101,516,12,52,-7.0
1,3,6,US,0.0,0.0,151,899,11,59,38.0
1,4,7,AA,0.0,0.0,343,2342,7,5,-8.0
1,1,4,WN,0.0,0.0,85,459,9,30,-9.0
1,5,1,UA,0.0,0.0,385,2454,7,59,10.0
1,6,2,OO,0.7046979865771812,0.0,131,737,15,10,71.0
1,7,3,DL,0.0,0.0,134,874,7,45,-13.0
1,4,7,US,0.0,0.0,113,683,16,20,1.0
1,5,1,UA,0.0,0.0,223,1379,11,32,0.0
1,3,6,WN,0.0,0.0,100,588,11,10,0.0
1,1,4,UA,0.0,0.5013150973172015,140,794,9,5,2.0
1,1,4,DL,0.0,0.0,102,547,16,20,-16.0
1,7,3,UA,0.0,0.0,212,1635,0,45,-5.0
1,5,1,WN,0.0,0.0,75,281,18,50,-8.0
1,2,5,DL,0.5356359649122807,0.5013150973172015,204,1123,15,35,-12.0
1,4,7,WN,0.0,0.0,205,1524,18,15,14.0
1,6,2,AA,0.0,0.0,231,1797,11,45,15.0
1,4,7,UA,0.0,0.0,394,2454,17,59,28.0
1,3,6,DL,0.0,0.0,135,859,7,25,-15.0
1,2,5,UA,0.54375,0.5013150973172015,119,589,19,35,-9.0
1,2,5,F9,0.6024960169941582,0.0,206,1607,23,55,17.0
1,4,7,OO,0.0,0.0,91,391,18,19,49.0
1,5,1,EV,0.5681016231474947,0.0,95,349,19,25,-15.0
1,3,6,EV,0.0,0.0,71,300,16,54,21.0
1,3,6,DL,0.0,0.0,361,2615,17,48,-5.0
1,4,7,MQ,0.6091626479614204,0.0,73,235,12,45,121.0
1,2,5,DL,0.0,0.0,225,1671,6,15,-20.0
1,2,5,EV,0.6545454545454545,0.0,85,363,16,40,19.0
1,4,7,AS,0.0,0.0,138,937,7,50,-18.0
1,1,4,UA,0.0,0.0,182,1346,14,47,-3.0
1,4,7,UA,0.0,0.0,139,758,8,15,-5.0
1,1,4,OO,0.0,0.0,50,109,10,20,-9.0
1,3,6,NK,0.6024960169941582,0.0,115,628,11,29,9.0
1,4,7,AA,0.5535870516185477,0.0,225,1464,17,40,17.0
1,2,5,DL,0.0,0.0,208,1124,16,5,-1.0
1,1,4,AS,0.0,0.0,185,1180,15,35,-12.0
1,2,5,OO,0.6024960169941582,0.5238095238095238,152,852,15,55,28.0
1,1,4,OO,0.0,0.0,102,349,16,20,-6.0
1,2,5,WN,0.0,0.0,80,369,15,35,34.0
1,1,4,F9,0.0,0.5909090909090909,175,1096,13,45,16.0
1,1,4,EV,0.0,0.0,188,1034,17,17,7.0
1,6,2,AA,0.6091626479614204,0.0,156,1005,10,50,25.0
1,3,6,WN,0.5788461538461539,0.0,110,634,18,5,42.0
1,5,1,AA,0.5535870516185477,0.0,140,985,19,0,28.0
1,3,6,WN,0.0,0.0,215,1670,13,40,33.0
1,1,4,WN,0.0,0.0,90,448,19,30,23.0
1,6,2,DL,0.5182724252491694,0.0,208,1069,8,5,-33.0
1,1,4,WN,0.0,0.0,100,543,9,0,-10.0
1,4,7,WN,0.5681016231474947,0.0,195,1121,19,20,44.0
1,1,4,EV,0.0,0.5013150973172015,167,872,8,38,8.0
1,2,5,WN,0.0,0.5013150973172015,85,391,15,35,-13.0
1,2,5,WN,0.0,0.0,95,447,19,35,0.0
1,4,7,B6,0.0,0.0,68,200,6,25,-12.0
1,6,2,WN,0.0,0.0,85,480,10,55,16.0
1,2,5,DL,0.0,0.0,110,528,8,40,-3.0
1,6,2,B6,0.5182724252491694,0.0,380,2475,8,15,-24.0
1,2,5,OO,0.0,0.0,115,601,17,20,2.0
1,2,5,EV,0.0,0.0,95,371,11,50,-7.0
1,5,1,US,0.0,0.0,66,204,15,35,-1.0
1,3,6,B6,0.0,0.0,165,1189,7,45,-10.0
1,5,1,DL,0.0,0.0,329,2139,19,55,-34.0
1,5,1,AA,0.5535870516185477,0.0,140,936,6,25,-24.0
1,1,4,DL,0.5182724252491694,0.0,331,1990,9,29,18.0
1,3,6,UA,0.0,0.0,160,927,15,29,-21.0
1,1,4,OO,0.0,0.5013150973172015,74,298,13,57,-21.0
1,5,1,DL,0.5182724252491694,0.0,236,1598,19,30,9.0
1,6,2,US,0.6091626479614204,0.0,117,678,18,55,30.0
1,3,6,UA,0.6024960169941582,0.0,138,862,15,45,43.0
1,6,2,WN,0.0,0.5387205387205387,150,1037,20,25,20.0
1,5,1,WN,0.0,0.0,115,590,18,30,-18.0
1,1,4,AA,0.0,0.5909090909090909,172,1096,8,30,-11.0
1,5,1,EV,0.5444444444444444,0.0,167,844,11,50,48.0
1,4,7,DL,0.0,0.0,99,406,18,45,-4.0
1,3,6,US,0.0,0.0,77,226,8,50,-1.0
1,6,2,US,0.0,0.0,140,912,15,40,-7.0
1,4,7,DL,0.0,0.0,89,356,12,10,14.0
1,1,4,OO,0.7046979865771812,0.0,141,848,8,39,0.0
1,5,1,EV,0.0,0.5909090909090909,101,419,7,14,21.0
1,1,4,AA,0.5535870516185477,0.0,170,989,9,40,-9.0
1,1,4,OO,0.0,0.0,88,373,15,42,-3.0
1,4,7,AA,0.0,0.51004702864472,100,447,8,15,-8.0
1,5,1,WN,0.0,0.0,195,1476,19,35,-1.0
1,6,2,EV,0.6091626479614204,0.0,111,584,14,55,56.0
1,2,5,AA,0.5535870516185477,0.5909090909090909,195,1389,12,30,-22.0
1,3,6,NK,0.5356359649122807,0.0,175,1127,8,20,37.0
1,2,5,VX,0.0,0.0,200,1476,7,20,3.0
1,2,5,WN,0.0,0.0,75,347,15,30,31.0
1,5,1,WN,0.5681016231474947,0.0,90,349,6,25,-9.0
1,2,5,WN,0.0,0.0,115,781,10,20,135.0
1,4,7,WN,0.0,0.0,75,307,11,15,-5.0
1,5,1,UA,0.0,0.0,221,1635,19,31,-2.0
1,2,5,EV,0.0,0.5909090909090909,103,419,11,59,1.0
1,7,3,NK,0.0,0.0,150,1046,5,25,29.0
1,1,4,HA,0.0,0.0,335,2462,9,20,65.0
1,2,5,AA,0.6091626479614204,0.0,100,612,20,10,-9.0
1,3,6,DL,0.0,0.0,130,874,6,0,10.0
1,2,5,US,0.0,0.0,144,759,17,55,82.0
1,7,3,WN,0.0,0.0,90,407,6,5,6.0
1,6,2,F9,0.0,0.0,170,1062,9,40,24.0
1,6,2,AA,0.5535870516185477,0.5909090909090909,192,1389,15,18,55.0
1,3,6,MQ,0.5535870516185477,0.0,103,642,13,35,65.0
1,5,1,US,0.0,0.0,81,338,8,45,10.0
1,4,7,WN,0.0,0.0,65,272,14,35,22.0
1,6,2,UA,0.0,0.0,202,1117,17,33,-21.0
1,5,1,UA,0.0,0.5669613974552512,206,1440,11,59,3.0
1,6,2,OO,0.0,0.6140350877192983,91,386,15,15,10.0
1,5,1,OO,0.0,0.5460992907801419,64,191,18,27,27.0
1,4,7,WN,0.5681016231474947,0.0,95,349,8,45,17.0
1,3,6,MQ,0.5259433962264151,0.5669613974552512,80,296,19,35,-12.0
1,7,3,UA,0.5414123801220575,0.0,234,1325,5,20,10.0
1,3,6,VX,0.0,0.0,180,1246,12,0,1.0
1,4,7,HA,0.0,0.0,43,163,9,32,1.0
1,3,6,DL,0.5671476137624861,0.0,171,762,16,0,55.0
1,1,4,AA,0.5535870516185477,0.0,85,432,16,20,10.0
1,5,1,WN,0.0,0.0,65,308,12,35,3.0
1,4,7,AS,0.6091626479614204,0.0,290,1739,17,30,146.0
1,6,2,WN,0.0,0.0,60,239,16,30,-7.0
1,3,6,WN,0.0,0.0,80,373,9,0,-12.0
1,6,2,UA,0.0,0.0,394,2704,17,27,47.0
1,4,7,AA,0.0,0.5669613974552512,180,867,17,0,26.0
1,6,2,AA,0.5535870516185477,0.0,170,989,15,20,-16.0
1,2,5,DL,0.0,0.0,94,448,15,11,1.0
1,6,2,OO,0.0,0.0,60,156,20,27,-14.0
1,2,5,AA,0.6091626479614204,0.0,183,1197,16,30,-5.0
1,4,7,DL,0.0,0.0,195,1426,17,5,-2.0
1,3,6,B6,0.0,0.0,318,2475,11,0,6.0
1,3,6,WN,0.0,0.0,95,471,15,25,10.0
1,4,7,OO,0.0,0.0,251,1504,11,15,24.0
1,6,2,MQ,0.0,0.0,159,802,6,10,-20.0
1,5,1,AA,0.0,0.51004702864472,155,731,17,55,-16.0
1,4,7,EV,0.0,0.0,91,468,16,25,70.0
1,1,4,DL,0.0,0.0,190,1127,11,40,-12.0
1,5,1,EV,0.6024960169941582,0.6,99,488,14,22,54.0
1,5,1,OO,0.0,0.0,85,209,9,45,-15.0
1,3,6,DL,0.0,0.0,115,581,15,0,1.0
1,5,1,US,0.0,0.0,73,325,20,50,-1.0
1,2,5,AA,0.0,0.0,290,2342,23,45,13.0
1,4,7,WN,0.0,0.0,80,337,20,0,8.0
1,2,5,EV,0.6024960169941582,0.5191489361702127,108,563,15,10,63.0
1,6,2,WN,0.5788461538461539,0.0,205,1243,6,30,-2.0
1,3,6,MQ,0.6091626479614204,0.0,88,528,19,40,62.0
1,6,2,WN,0.0,0.0,95,406,18,20,18.0
1,5,1,EV,0.0,0.0,102,501,10,55,-11.0
1,6,2,US,0.6091626479614204,0.0,116,599,10,39,-11.0
1,7,3,B6,0.0,0.0,192,1050,8,17,64.0
1,4,7,EV,0.0,0.0,101,372,14,11,29.0
1,5,1,VX,0.0,0.0,180,1246,7,10,9.0
1,5,1,HA,0.0,0.0,43,163,19,20,26.0
1,5,1,B6,0.0,0.0,219,1249,10,55,33.0
1,7,3,UA,0.0,0.5455043859649122,176,1065,8,33,-26.0
1,5,1,OO,0.0,0.0,104,522,17,47,187.0
1,2,5,AA,0.0,0.51004702864472,195,1061,6,25,0.0
1,2,5,UA,0.0,0.0,636,4817,8,55,23.0
1,6,2,WN,0.0,0.0,185,1188,18,20,12.0
1,4,7,MQ,0.5535870516185477,0.7027027027027027,43,158,20,5,107.0
1,5,1,UA,0.0,0.0,220,1635,12,40,35.0
1,2,5,EV,0.0,0.578125,104,542,9,0,-6.0
1,6,2,DL,0.0,0.0,95,356,19,45,-10.0
1,1,4,AA,0.0,0.0,213,1258,19,10,-7.0
1,5,1,F9,0.0,0.0,135,882,7,25,7.0
1,2,5,EV,0.0,0.0,108,534,21,50,18.0
1,3,6,EV,0.0,0.5909090909090909,101,431,18,30,-24.0
1,4,7,EV,0.0,0.0,145,946,20,55,51.0
1,1,4,AA,0.5535870516185477,0.0,120,731,13,0,-11.0
1,4,7,F9,0.5356359649122807,0.5013150973172015,189,1123,15,50,71.0
1,5,1,AA,0.0,0.0,213,1258,19,10,18.0
1,5,1,WN,0.0,0.0,100,447,10,30,-5.0
1,5,1,US,0.0,0.0,72,338,19,30,-12.0
1,1,4,WN,0.5681016231474947,0.0,265,1728,12,10,-4.0
1,2,5,DL,0.0,0.0,65,134,18,45,-2.0
1,3,6,OO,0.0,0.5013150973172015,86,391,15,54,4.0
1,1,4,DL,0.0,0.5013150973172015,127,680,13,20,8.0
1,4,7,US,0.0,0.0,126,808,12,15,12.0
1,4,7,WN,0.0,0.0,135,917,8,30,-4.0
1,4,7,DL,0.5166666666666667,0.0,82,282,7,0,10.0
1,1,4,AA,0.0,0.51004702864472,215,1192,7,30,-1.0
1,7,3,UA,0.0,0.0,679,4962,9,10,0.0
1,4,7,DL,0.0,0.0,78,270,13,0,-4.0
1,1,4,OO,0.6091626479614204,0.6666666666666666,53,118,17,0,-11.0
1,1,4,AA,0.0,0.0,127,700,21,35,-2.0
1,7,3,DL,0.0,0.0,181,1175,7,20,-22.0
1,4,7,DL,0.0,0.0,64,290,15,38,0.0
1,7,3,DL,0.0,0.0,300,1851,7,30,1.0
1,5,1,WN,0.0,0.0,180,1183,9,15,-5.0
1,7,3,AA,0.0,0.51004702864472,66,190,8,24,-5.0
1,4,7,US,0.0,0.0,121,529,6,10,-9.0
1,2,5,DL,0.0,0.0,56,134,21,0,25.0
1,6,2,WN,0.0,0.0,170,1218,15,5,106.0
1,5,1,UA,0.0,0.0,164,1025,10,50,2.0
1,1,4,WN,0.0,0.0,60,296,16,25,-8.0
1,6,2,US,0.0,0.51004702864472,176,936,7,30,-18.0
1,4,7,AA,0.5535870516185477,0.5669613974552512,135,802,8,55,64.0
1,6,2,WN,0.0,0.5460992907801419,245,1407,18,55,14.0
1,4,7,AA,0.0,0.0,245,1598,11,51,61.0
1,3,6,NK,0.5535870516185477,0.0,176,1055,23,10,34.0
1,2,5,DL,0.0,0.0,205,1306,18,20,57.0
1,2,5,B6,0.0,0.0,190,1072,6,35,-20.0
1,1,4,NK,0.0,0.51004702864472,173,1017,13,12,-12.0
1,6,2,B6,0.0,0.0,74,273,10,55,8.0
1,1,4,WN,0.0,0.0,85,460,15,5,-1.0
1,6,2,NK,0.0,0.0,203,1299,14,55,-13.0
1,2,5,DL,0.0,0.0,76,270,14,15,7.0
1,6,2,WN,0.0,0.0,90,397,9,40,-13.0
1,5,1,EV,0.0,0.0,68,216,6,0,2.0
1,2,5,AA,0.5182724252491694,0.0,198,1089,6,52,14.0
1,5,1,UA,0.0,0.5013150973172015,246,1452,9,40,49.0
1,1,4,AS,0.0,0.0,148,954,21,55,-23.0
1,5,1,VX,0.0,0.0,165,1184,7,5,13.0
1,6,2,OO,0.5788461538461539,0.5669613974552512,53,67,10,26,-1.0
1,3,6,EV,0.0,0.0,69,214,17,10,51.0
1,3,6,WN,0.0,0.5013150973172015,150,967,14,5,61.0
1,5,1,NK,0.5356359649122807,0.0,129,629,15,13,68.0
1,2,5,WN,0.0,0.0,70,277,22,5,21.0
1,4,7,DL,0.0,0.0,113,689,16,31,16.0
1,7,3,UA,0.0,0.5669613974552512,135,622,7,35,22.0
1,1,4,EV,0.0,0.5387205387205387,132,781,9,2,-21.0
1,5,1,UA,0.0,0.0,388,2565,16,30,-2.0
1,4,7,B6,0.5196850393700787,0.0,176,1056,6,35,8.0
1,3,6,EV,0.5356359649122807,0.5669613974552512,76,235,5,50,34.0
1,7,3,AS,0.0,0.0,357,2541,7,0,-8.0
1,3,6,WN,0.0,0.5013150973172015,210,1199,14,50,-6.0
1,6,2,B6,0.0,0.0,307,2475,21,0,18.0
1,2,5,AS,0.0,0.0,305,2349,16,40,1.0
1,7,3,AA,0.5535870516185477,0.0,162,868,7,50,-30.0
1,2,5,OO,0.0,0.0,125,784,12,25,-10.0
1,5,1,EV,0.6091626479614204,0.0,76,258,9,40,9.0
1,5,1,UA,0.0,0.0,189,1065,7,25,-8.0
1,2,5,WN,0.0,0.0,175,1020,7,30,-11.0
1,5,1,B6,0.0,0.0,142,944,9,37,14.0
1,3,6,NK,0.0,0.0,200,1306,20,44,-1.0
1,4,7,WN,0.0,0.0,140,894,10,45,-16.0
1,5,1,US,0.5671476137624861,0.0,68,184,7,0,-16.0
1,7,3,AS,0.0,0.0,174,1050,8,0,-18.0
1,2,5,DL,0.5356359649122807,0.0,108,453,17,35,-27.0
1,2,5,MQ,0.0,0.51004702864472,80,396,11,0,76.0
1,5,1,WN,0.0,0.0,45,148,21,40,32.0
1,5,1,MQ,0.5535870516185477,0.0,68,282,10,40,20.0
1,3,6,DL,0.0,0.5460992907801419,169,874,16,10,-16.0
1,3,6,WN,0.0,0.0,230,1737,11,30,31.0
1,2,5,AA,0.5671476137624861,0.0,195,1096,12,15,-21.0
1,1,4,OO,0.0,0.0,99,463,8,50,-28.0
1,2,5,MQ,0.5182724252491694,0.0,108,427,14,59,23.0
1,1,4,WN,0.5681016231474947,0.0,110,717,13,25,-7.0
1,4,7,UA,0.6024960169941582,0.0,248,1709,17,40,179.0
1,3,6,OO,0.0,0.0,59,156,23,0,35.0
1,2,5,US,0.5414123801220575,0.0,229,1325,9,35,8.0
1,2,5,AA,0.0,0.0,335,2218,16,35,16.0
1,4,7,EV,0.0,0.5455043859649122,142,820,12,4,5.0
1,3,6,F9,0.0,0.5013150973172015,144,967,9,0,8.0
1,2,5,WN,0.6024960169941582,0.0,125,775,10,0,32.0
1,2,5,WN,0.0,0.5013150973172015,295,1754,12,25,6.0
1,4,7,MQ,0.6944444444444444,0.51004702864472,140,691,17,30,103.0
1,2,5,EV,0.0,0.0,129,744,6,20,82.0
1,2,5,WN,0.0,0.0,65,255,11,50,8.0
1,1,4,AA,0.0,0.5669613974552512,245,1744,13,30,-23.0
1,7,3,MQ,0.54375,0.5669613974552512,82,299,11,0,272.0
1,6,2,B6,0.0,0.0,174,1165,18,46,18.0
1,1,4,OO,0.0,0.0,73,192,6,30,-6.0
1,2,5,DL,0.0,0.0,309,1947,12,20,-21.0
1,1,4,UA,0.0,0.5013150973172015,139,680,6,0,-23.0
1,1,4,OO,0.6091626479614204,0.6176470588235294,110,567,20,10,83.0
1,5,1,B6,0.5182724252491694,0.0,68,209,22,45,63.0
1,3,6,WN,0.0,0.0,280,2253,9,45,0.0
1,6,2,US,0.5414123801220575,0.0,323,2075,8,45,44.0
1,3,6,MQ,0.0,0.0,150,802,17,45,35.0
1,2,5,WN,0.5671476137624861,0.0,150,738,8,25,-9.0
